id,year,month,type_of_violence,dyad_new_id,dyad_name,where_prec,where_coordinates,latitude,longitude,best
122943,2004,6,1,411,GRP - CPP,3,Bayugan City municipality,8.785637,125.781748,2
122958,2004,6,1,411,GRP - CPP,3,Bayugan City municipality,8.785637,125.781748,2
124551,2004,6,1,411,GRP - CPP,1,New Corella town,7.585333,125.822333,4
125062,2004,6,1,411,GRP - CPP,1,Santa Cruz town,15.7667,119.91667,5
121819,2004,6,1,411,GRP - CPP,3,Maslog municipality,12.116667,125.166667,0
121983,2004,6,1,411,GRP - CPP,4,Zamboanga del Sur province,7.9043,123.3194,2
123135,2004,6,1,411,GRP - CPP,4,Davao del Norte province,7.622328,125.674749,2
121457,2004,6,1,411,GRP - CPP,1,Liliw town,14.13333,121.4333,2
124973,2004,7,1,411,GRP - CPP,3,Oras municipality,12.15,125.4,7
121214,2004,7,1,411,GRP - CPP,4,Agusan del Sur province,8.5,125.833333,6
123855,2004,7,1,411,GRP - CPP,4,Sultan Kudarat province,6.55,124.283333,4
121812,2004,7,1,411,GRP - CPP,2,Guihulngan municipality,10.183333,123.2,2
123025,2004,8,1,411,GRP - CPP,3,Buenavista municipality,8.866667,125.4,17
121830,2004,8,1,411,GRP - CPP,4,Zambales province,15.3333,120.16667,4
121975,2004,8,1,411,GRP - CPP,4,Zambales province,15.3333,120.16667,0
122898,2004,8,1,411,GRP - CPP,2,Balbalan municipality,17.49,121.15,1
124949,2004,8,1,411,GRP - CPP,1,Rodriguez town,14.7314,121.1417,1
124522,2004,9,1,411,GRP - CPP,3,Lacub municipality,17.683333,121.05,1
125798,2004,9,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,2
123078,2004,9,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,9
121366,2004,10,1,411,GRP - CPP,1,Baganga town,7.573889,126.56,4
122970,2004,10,1,411,GRP - CPP,4,Cagayan province,18,121.833333,2
125390,2004,10,1,411,GRP - CPP,1,Taytay town,14.5692,121.1325,1
125128,2004,10,1,411,GRP - CPP,2,Penaranda municipality,15.3525,121.015556,8
123084,2004,10,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,3
121453,2004,10,1,411,GRP - CPP,2,Cavinti municipality,14.25,121.516667,2
123847,2004,10,1,411,GRP - CPP,4,Sorsogon province,12.833333,123.916667,1
125294,2004,10,1,411,GRP - CPP,3,Sindangan municipality,8.2333,123,1
123132,2004,11,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,5
125325,2004,11,1,411,GRP - CPP,1,Talaingod town,7.6417,125.62945,2
123992,2004,11,1,411,GRP - CPP,1,Makilala town,6.9514,125.0992,1
125052,2004,11,1,411,GRP - CPP,1,San Rafael town,14.9483,120.9622,11
124915,2004,12,1,411,GRP - CPP,2,Nasipit municipality,8.95,125.316667,1
121434,2004,12,1,411,GRP - CPP,1,Olongapo City town,14.8333,120.28333,3
125293,2004,12,1,411,GRP - CPP,2,Silang municipality,14.233,120.9833,3
124931,2005,1,1,411,GRP - CPP,1,Ragay town,13.816667,122.783333,1
124349,2005,1,1,411,GRP - CPP,2,Kalibo municipality,11.7086,122.3648,0
125527,2005,1,1,411,GRP - CPP,1,Victoria town,15.578,120.6819,4
123578,2005,2,1,411,GRP - CPP,2,Santo Domingo village,14.633333,120.568611,3
123685,2005,2,1,411,GRP - CPP,2,Dinas municipality,7.6316,123.3372,6
123081,2005,2,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,16
123043,2005,2,1,411,GRP - CPP,4,Catanduanes province,13.833333,124.25,3
123152,2005,2,1,411,GRP - CPP,2,Calatagan municipality,13.883333,120.65,2
123820,2005,2,1,411,GRP - CPP,1,Lian town,14.03333,120.65,4
124948,2005,2,1,411,GRP - CPP,1,Rodriguez town,14.7314,121.1417,1
125088,2005,2,1,411,GRP - CPP,2,Sapang Dalaga town,8.55,123.56667,2
123133,2005,3,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,2
123305,2005,3,1,411,GRP - CPP,2,Davao City town,7.073056,125.612778,5
124544,2005,4,1,411,GRP - CPP,2,Nasipit town,8.985,125.338,2
122818,2005,4,1,411,GRP - CPP,4,Agusan del Norte province,9.166667,125.5,2
123741,2005,4,1,411,GRP - CPP,4,Samar province,11.8333,125,6
121740,2005,4,1,411,GRP - CPP,1,San Mariano town,16.9833,122.01667,3
123102,2005,4,1,411,GRP - CPP,2,Cabiao municipality,15.2167,120.8333,3
125018,2005,4,1,411,GRP - CPP,1,San Miguel town,15.1454,120.9789,6
123471,2005,4,1,411,GRP - CPP,2,Manila City,14.6042,120.9822,3
124513,2005,5,1,411,GRP - CPP,3,Labo municipality,14.115278,122.707222,9
123868,2005,5,1,411,GRP - CPP,4,Surigao del Sur province,8.66667,126,4
123416,2005,5,1,411,GRP - CPP,2,Manila City,14.6042,120.9822,2
123153,2005,5,1,411,GRP - CPP,4,Eastern Samar province,11.666667,125.5,1
123735,2005,5,1,411,GRP - CPP,2,Kitaotao town,7.639722,125.008889,2
125005,2005,5,1,411,GRP - CPP,2,San Luis town,8.478056,125.743889,3
122877,2005,5,1,411,GRP - CPP,1,Balbalan town,17.4408,121.2026,3
123915,2005,6,1,411,GRP - CPP,2,Tiempo village,17.269166,120.761666,2
123856,2005,6,1,411,GRP - CPP,1,Loreto town,8.187,125.853,8
124554,2005,6,1,411,GRP - CPP,1,Nueva Era town,17.918,120.66,2
124449,2005,6,1,411,GRP - CPP,1,Mexico town,15.0656,120.7217,14
121619,2005,6,1,411,GRP - CPP,1,Bessang Pass,16.957,120.6498,11
121628,2005,6,1,411,GRP - CPP,3,Jiabong municipality,11.85,124.983333,5
124242,2005,7,1,411,GRP - CPP,2,Minabang village,17.179166,121.940555,3
123658,2005,7,1,411,GRP - CPP,6,Philippines,13,122,2
121627,2005,8,1,411,GRP - CPP,5,Bicol region,13.530213,123.271912,2
125323,2005,8,1,411,GRP - CPP,1,Talacogon town,8.45,125.785,1
121994,2005,8,1,411,GRP - CPP,2,Guinobatan town,13.1913,123.5987,1
123162,2005,8,1,411,GRP - CPP,2,Buguias municipality,16.75,120.8167,2
124771,2005,8,1,411,GRP - CPP,2,Pasacao town,13.5118,123.0426,1
123565,2005,8,1,411,GRP - CPP,4,Nueva Ecija province,15.58333,121,6
122951,2005,9,1,411,GRP - CPP,2,Benito Soliven municipality,16.9,121.966667,4
123786,2005,9,1,411,GRP - CPP,3,Echague municipality,16.633333,121.833333,3
123879,2005,9,1,411,GRP - CPP,1,Lupao town,15.876667,120.899167,3
125053,2005,10,1,411,GRP - CPP,1,San Teodoro town,13.4364,121.0172,3
125097,2005,10,1,411,GRP - CPP,2,Sapang Dalaga town,8.55,123.56667,8
125433,2005,10,1,411,GRP - CPP,1,Tuburan town,6.6439,122.2736,3
123052,2005,11,1,411,GRP - CPP,1,Calinog town,11.122,122.5395,9
123417,2005,11,1,411,GRP - CPP,2,Manila City,14.6042,120.9822,1
121729,2005,11,1,411,GRP - CPP,1,Palo town,11.1575,124.991,9
125394,2005,11,1,411,GRP - CPP,1,Tiaong town,13.961388,121.321388,3
123169,2005,11,1,411,GRP - CPP,3,Candelaria municipality,13.95,121.4,1
123625,2005,11,1,411,GRP - CPP,6,Philippines,13,122,1
121196,2005,11,1,411,GRP - CPP,4,Quezon province,14.095278,121.775278,2
123693,2005,11,1,411,GRP - CPP,4,Quezon province,14.095278,121.775278,2
123425,2005,11,1,411,GRP - CPP,1,Guagua town,14.9653,120.6325,1
121444,2005,11,1,411,GRP - CPP,2,Balbalan municipality,17.49,121.15,3
124510,2005,11,1,411,GRP - CPP,1,Montevista town,7.6933,125.9889,2
122928,2005,12,1,411,GRP - CPP,1,Bato town,13.3528,123.3677,2
125458,2005,12,1,411,GRP - CPP,1,Tulunan town,6.834444,124.876944,3
123475,2005,12,1,411,GRP - CPP,3,Davao City municipality,7.316667,125.433333,4
123869,2005,12,1,411,GRP - CPP,1,Loreto town,8.187,125.853,2
123873,2005,12,1,411,GRP - CPP,4,Surigao del Sur province,8.66667,126,5
126045,2005,12,1,411,GRP - CPP,3,Hinabangan municipality,11.7,125.183333,2
123652,2006,1,1,411,GRP - CPP,6,Philippines,13,122,83
123645,2006,1,1,411,GRP - CPP,6,Philippines,13,122,0
125371,2006,1,1,411,GRP - CPP,1,Talisayan town,8.996,124.884,1
125643,2006,1,1,411,GRP - CPP,1,Matnog town,12.5878,124.0875,3
123179,2006,1,1,411,GRP - CPP,2,Claveria town,12.9035,123.2457,8
124518,2006,1,1,411,GRP - CPP,2,Motiong town,11.84333,125.025,4
122904,2006,1,1,411,GRP - CPP,2,Balingasag town,8.744167,124.776944,1
123170,2006,1,1,411,GRP - CPP,2,Cawayan town,9.9718,122.6249,1
123899,2006,1,1,411,GRP - CPP,2,Macalelon town,13.75,122.1333,1
123660,2006,1,1,411,GRP - CPP,2,Santa Ignacia town,15.614799,120.437995,18
123842,2006,2,1,411,GRP - CPP,1,Libmanan town,13.6961,123.0592,2
123209,2006,2,1,411,GRP - CPP,2,Catanauan municipality,13.633333,122.316667,1
122836,2006,2,1,411,GRP - CPP,1,Anibungan village,8.072293,126.423622,1
123460,2006,2,1,411,GRP - CPP,2,Hilongos town,10.374444,124.749722,2
124700,2006,2,1,411,GRP - CPP,3,Mankayan municipality,16.86667,120.78333,3
124879,2006,2,1,411,GRP - CPP,2,Pilar town,12.925,123.674,3
123044,2006,2,1,411,GRP - CPP,4,Catanduanes province,13.833333,124.25,1
125330,2006,2,1,411,GRP - CPP,1,Talaingod town,7.6417,125.62945,3
123690,2006,3,1,411,GRP - CPP,2,Aninuan village,13.456666,120.899444,3
123307,2006,3,1,411,GRP - CPP,4,Leyte province,10.958056,124.868056,1
123907,2006,3,1,411,GRP - CPP,2,Mabini town,7.3114,125.8528,2
122868,2006,3,1,411,GRP - CPP,2,Baganga town,7.573889,126.56,1
125008,2006,3,1,411,GRP - CPP,2,San Luis town,8.478056,125.743889,4
124930,2006,3,1,411,GRP - CPP,2,Quirino town,17.13333,121.7,1
123881,2006,3,1,411,GRP - CPP,2,Tabuelan municipality,10.833333,123.916667,2
121727,2006,3,1,411,GRP - CPP,3,Godod municipality,7.981044,122.82053,1
123824,2006,3,1,411,GRP - CPP,4,Sarangani province,5.86667,125.28333,2
123572,2006,3,1,411,GRP - CPP,4,Occidental Mindoro Province,13,120.916667,2
122940,2006,3,1,411,GRP - CPP,3,Bayugan City municipality,8.785637,125.781748,1
123891,2006,3,1,411,GRP - CPP,2,Lupi town,13.816667,122.9,3
124790,2006,3,1,411,GRP - CPP,3,Mauban municipality,14.18333,121.7167,1
124988,2006,4,1,411,GRP - CPP,2,San Isidro town,6.824444,126.082778,2
125410,2006,4,1,411,GRP - CPP,2,Trento town,8.05,126.06667,3
121739,2006,4,1,411,GRP - CPP,1,San Mariano town,16.9833,122.01667,3
123293,2006,4,1,411,GRP - CPP,1,Davao City town,7.073056,125.612778,2
123715,2006,4,1,411,GRP - CPP,2,Rosario town,8.386944,126.003333,4
121633,2006,4,1,411,GRP - CPP,5,Bicol region,13.530213,123.271912,1
122205,2006,4,1,411,GRP - CPP,5,Mindanao island,8,125,1
125098,2006,4,1,411,GRP - CPP,1,Sapang Dalaga town,8.55,123.56667,2
123194,2006,4,1,411,GRP - CPP,1,Villegas village,10.1575,123.2378,11
122998,2006,5,1,411,GRP - CPP,1,Butuan City town,8.95,125.533333,4
122843,2006,5,1,411,GRP - CPP,4,Antique province,11.166667,122.083333,1
123744,2006,5,1,411,GRP - CPP,3,Dolores municipality,12.05,125.333333,1
125620,2006,5,1,411,GRP - CPP,2,Villaba municipality,11.216667,124.4,2
124563,2006,5,1,411,GRP - CPP,2,Ormoc City town,11.005,124.6089,1
123355,2006,5,1,411,GRP - CPP,1,Escalante town,10.840278,123.499167,2
123664,2006,5,1,411,GRP - CPP,6,Philippines,13,122,2
122891,2006,5,1,411,GRP - CPP,1,Balbalan town,17.4408,121.2026,3
124882,2006,5,1,411,GRP - CPP,1,Pinukpuk town,17.615,121.408,2
123700,2006,6,1,411,GRP - CPP,4,Quezon province,14.095278,121.775278,1
123163,2006,6,1,411,GRP - CPP,3,Calauag municipality,14.026886,122.323586,1
125439,2006,6,1,411,GRP - CPP,3,Talaingod municipality,7.657681,125.467458,2
122957,2006,6,1,411,GRP - CPP,2,Buhi town,13.4322,123.517,3
123849,2006,6,1,411,GRP - CPP,1,Libmanan town,13.6961,123.0592,1
125214,2006,7,1,411,GRP - CPP,3,San Andres municipality,13.666667,124.116667,2
122980,2006,7,1,411,GRP - CPP,2,Besao municipality,17.1,120.816667,6
122844,2006,7,1,411,GRP - CPP,2,Arakan town,7.351111,125.125833,10
123723,2006,7,1,411,GRP - CPP,2,Kapalong town,7.590278,125.706944,14
125642,2006,7,1,411,GRP - CPP,1,Matnog town,12.5878,124.0875,4
123702,2006,7,1,411,GRP - CPP,4,Quezon province,14.095278,121.775278,1
123661,2006,7,1,411,GRP - CPP,6,Philippines,13,122,1
124430,2006,8,1,411,GRP - CPP,2,Abnate village,6.615833,125.169444,3
123353,2006,8,1,411,GRP - CPP,3,Mabini municipality,7.3,125.933333,3
123792,2006,8,1,411,GRP - CPP,3,San Mariano municipality,16.85,122.166667,3
124972,2006,8,1,411,GRP - CPP,1,San Agustin town,8.7333,126.1333,2
125509,2006,8,1,411,GRP - CPP,2,Valencia City town,7.9075,125.093889,1
125322,2006,8,1,411,GRP - CPP,2,Talacogon town,8.45,125.785,4
123720,2006,9,1,411,GRP - CPP,2,Kananga town,11.1867,124.5601,4
125021,2006,11,1,411,GRP - CPP,2,San Narciso town,13.57,122.565,1
123011,2006,11,1,411,GRP - CPP,4,Camarines Sur province,13.666667,123.333333,2
123717,2006,11,1,411,GRP - CPP,2,Kananga town,11.1867,124.5601,1
123752,2006,11,1,411,GRP - CPP,2,La Paz town,10.8925,124.955833,2
123060,2006,11,1,411,GRP - CPP,2,Calumpit town,14.917549,120.766311,4
124986,2006,11,1,411,GRP - CPP,2,San Guillermo town,16.7667,121.8,1
124989,2006,11,1,411,GRP - CPP,2,San Isidro town,11.405,124.352,2
125022,2006,11,1,411,GRP - CPP,1,San Narciso town,13.57,122.565,2
124309,2006,11,1,411,GRP - CPP,2,Irosin municipality,12.75,124.033333,1
124996,2006,11,1,411,GRP - CPP,2,San Jose del Monte City town,14.813889,121.045278,3
124977,2006,11,1,411,GRP - CPP,2,San Carlos City town,10.446667,123.26333,5
123145,2006,12,1,411,GRP - CPP,2,Cagwait municipality,8.9,126.233333,4
124605,2006,12,1,411,GRP - CPP,2,Palapag town,12.547,125.116,1
124889,2006,12,1,411,GRP - CPP,2,Placer town,11.869444,123.918333,4
122821,2006,12,1,411,GRP - CPP,4,Agusan del Sur province,8.5,125.833333,2
123481,2006,12,1,411,GRP - CPP,5,Mindanao island,8,125,2
123632,2007,1,1,411,GRP - CPP,6,Philippines,13,122,0
122892,2007,1,1,411,GRP - CPP,3,Baggao municipality,17.916667,121.966667,3
123701,2007,1,1,411,GRP - CPP,4,Quezon province,14.095278,121.775278,8
123834,2007,1,1,411,GRP - CPP,4,Sorsogon province,12.833333,123.916667,6
124881,2007,1,1,411,GRP - CPP,2,Pilar town,12.925,123.674,5
122962,2007,2,1,411,GRP - CPP,2,Buhi town,13.4322,123.517,3
123631,2007,2,1,411,GRP - CPP,6,Philippines,13,122,3
123906,2007,2,1,411,GRP - CPP,2,Mabini town,7.3114,125.8528,1
123304,2007,2,1,411,GRP - CPP,4,Leyte province,10.958056,124.868056,1
123309,2007,2,1,411,GRP - CPP,2,Davao City town,7.073056,125.612778,5
123668,2007,3,1,411,GRP - CPP,6,Philippines,13,122,2
124238,2007,3,1,411,GRP - CPP,2,Malaybalay City town,8.160278,125.123056,12
123359,2007,3,1,411,GRP - CPP,2,Dolores town,12.0371,125.4825,1
123753,2007,3,1,411,GRP - CPP,2,Laak town,7.818363,125.789344,1
123656,2007,3,1,411,GRP - CPP,6,Philippines,13,122,1
123552,2007,3,1,411,GRP - CPP,2,Kahayag village,7.653888,126.180833,2
122882,2007,4,1,411,GRP - CPP,2,Aroroy municipality,12.466667,123.366667,3
123754,2007,4,1,411,GRP - CPP,1,Lacub town,17.6611,120.9504,2
121432,2007,4,1,411,GRP - CPP,4,Sorsogon province,12.833333,123.916667,2
123818,2007,4,1,411,GRP - CPP,1,Tominamos village,11.455833,125.027777,4
123071,2007,4,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,1
123497,2007,5,1,411,GRP - CPP,4,Oriental Mindoro province,13,121.4,2
123804,2007,5,1,411,GRP - CPP,3,Escalante City municipality,10.816667,123.5,2
125225,2007,5,1,411,GRP - CPP,3,San Jose municipality,12.45,121.116667,5
123019,2007,5,1,411,GRP - CPP,2,Bontoc municipality,17.1,121,1
123528,2007,5,1,411,GRP - CPP,4,Mountain province,17.083333,121.166667,1
122985,2007,5,1,411,GRP - CPP,2,Boliney municipality,17.383333,120.866667,7
123562,2007,5,1,411,GRP - CPP,4,Northern Samar province,12.3333,124.66667,1
123455,2007,5,1,411,GRP - CPP,5,Masbate island,12.2,123.7,3
123513,2007,6,1,411,GRP - CPP,2,Rizal village,7.888333,126.115555,6
124956,2007,6,1,411,GRP - CPP,1,Roxas town,10.3215,119.3451,2
125051,2007,6,1,411,GRP - CPP,2,Pandan municipality,14.045833,124.169444,4
124565,2007,6,1,411,GRP - CPP,3,Las Nieves municipality,8.733333,125.6,7
125232,2007,7,1,411,GRP - CPP,3,Pinukpuk municipality,17.615,121.408,1
125619,2007,7,1,411,GRP - CPP,2,Villaba municipality,11.216667,124.4,4
125305,2007,7,1,411,GRP - CPP,1,Salvacion village,12.992777,123.881944,4
123308,2007,7,1,411,GRP - CPP,4,Leyte province,10.958056,124.868056,2
123146,2007,7,1,411,GRP - CPP,1,Burabod village,13.704166,123.357222,2
123225,2007,7,1,411,GRP - CPP,4,Isabela province,17,122,3
125143,2007,10,1,411,GRP - CPP,1,Silvino Lobos town,12.3,124.833333,0
123210,2007,11,1,411,GRP - CPP,4,Ilocos Norte province,18.166667,120.75,2
123611,2007,11,1,411,GRP - CPP,2,Mabbayad village,16.646111,121.938888,4
123587,2007,12,1,411,GRP - CPP,4,Palawan province,10.066667,118.905,3
123464,2007,12,1,411,GRP - CPP,1,Hinabangan town,11.699167,125.0675,0
122745,2008,1,1,411,GRP - CPP,2,Masico village,14.209444,121.381944,2
122686,2008,1,1,411,GRP - CPP,2,Purot village,14.0461,124.17,4
122772,2008,1,1,411,GRP - CPP,2,Campawan village,7.676111,126.423333,6
123916,2008,2,1,411,GRP - CPP,2,Inayawan village,9.9005,122.434,1
122777,2008,3,1,411,GRP - CPP,2,Toril district,6.976944,125.458611,3
122780,2008,3,1,411,GRP - CPP,4,Samar province,11.8333,125,6
122781,2008,3,1,411,GRP - CPP,4,Surigao del Sur province,8.66667,126,6
122775,2008,3,1,411,GRP - CPP,5,Samar island,12,125,4
125099,2008,3,1,411,GRP - CPP,2,Sariaya town,13.9624,121.5265,1
122792,2008,3,1,411,GRP - CPP,4,Abra province,17.583333,120.75,5
125428,2008,3,1,411,GRP - CPP,1,Tubo town,17.1667,120.7167,0
123032,2008,3,1,411,GRP - CPP,5,Mindanao island,8,125,0
125056,2008,4,1,411,GRP - CPP,1,San Remegio town,10.8328,122.0875,2
122801,2008,4,1,411,GRP - CPP,2,Tubtuba village,17.184166,120.760277,5
122815,2008,4,1,411,GRP - CPP,2,Lubuagan muncipality,17.3567,121.1767,1
123860,2008,4,1,411,GRP - CPP,3,General Nakar municipality,14.95,121.466667,3
122860,2008,4,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,4
123814,2008,5,1,411,GRP - CPP,1,Legaspi City town,13.1372,123.7344,0
124921,2008,5,1,411,GRP - CPP,1,President Roxas town,7.1547,125.0567,0
123103,2008,5,1,411,GRP - CPP,2,Capalonga town,14.3306,122.4937,3
122934,2008,5,1,411,GRP - CPP,5,Mindanao island,8,125,3
123469,2008,5,1,411,GRP - CPP,2,Igbaras town,10.715654,122.265704,2
122989,2008,5,1,411,GRP - CPP,5,Samar island,12,125,1
123007,2008,5,1,411,GRP - CPP,3,Mabini municipality,7.3,125.933333,1
123051,2008,6,1,411,GRP - CPP,5,Mindanao island,8,125,0
123923,2008,6,1,411,GRP - CPP,1,Magallanes town,12.8292,123.8364,3
123101,2008,6,1,411,GRP - CPP,2,Gangal village,17.461666,120.763611,6
124536,2008,6,1,411,GRP - CPP,1,Nabunturan town,7.6,125.96667,3
124935,2008,6,1,411,GRP - CPP,2,Quezon town,7.7372,125.0969,3
123105,2008,6,1,411,GRP - CPP,4,Camarines Sur province,13.666667,123.333333,1
123314,2008,6,1,411,GRP - CPP,2,Davao City town,7.073056,125.612778,4
123526,2008,6,1,411,GRP - CPP,3,Davao City municipality,7.316667,125.433333,2
125404,2008,6,1,411,GRP - CPP,2,Tinambac town,13.8175,123.3253,4
123172,2008,6,1,411,GRP - CPP,2,Siargao island,9.866667,126.05,17
124919,2008,6,1,411,GRP - CPP,3,Nabunturan municipality,7.583333,126.016667,2
124913,2008,7,1,411,GRP - CPP,3,Monkayo municipality,7.866667,126.1,1
123234,2008,7,1,411,GRP - CPP,3,Cateel municipality,7.783333,126.333333,0
125598,2008,7,1,411,GRP - CPP,2,Uson municipality,12.183333,123.75,1
124657,2008,7,1,411,GRP - CPP,3,Makilala municipality,6.9,125.166667,1
121731,2008,7,1,411,GRP - CPP,1,Tapaz town,11.26667,122.53333,2
123334,2008,7,1,411,GRP - CPP,4,Kalinga province,17.470193,121.304092,3
125713,2008,7,1,411,GRP - CPP,3,Mauban municipality,14.18333,121.7167,1
124786,2008,8,1,411,GRP - CPP,2,Managa village,6.922116,125.240966,1
123342,2008,8,1,411,GRP - CPP,2,Del Gallego town,13.916666,122.6,1
123465,2008,8,1,411,GRP - CPP,2,Linoan village,7.6825,125.9875,3
123161,2008,9,1,411,GRP - CPP,2,Marcelo village,10.664166,123.338333,1
122935,2008,9,1,411,GRP - CPP,2,Bangkatan village,13.351273,121.087041,1
123484,2008,9,1,411,GRP - CPP,1,Bacolod village,12.228544,123.50851,1
123510,2008,9,1,411,GRP - CPP,2,Bogak village,8.014166,126.383333,11
123704,2008,10,1,411,GRP - CPP,6,Philippines,13,122,12
123017,2008,10,1,411,GRP - CPP,2,Buenavista village,9.369288,122.980599,3
123514,2008,10,1,411,GRP - CPP,1,Dagohoy village,7.741388,125.513055,2
123520,2008,10,1,411,GRP - CPP,5,Mindanao island,8,125,5
124278,2008,10,1,411,GRP - CPP,2,Jamislagan village,12.977681,124.071306,1
123315,2008,10,1,411,GRP - CPP,1,Davao City town,7.073056,125.612778,2
123673,2008,10,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,6
124680,2008,10,1,411,GRP - CPP,3,Makilala municipality,6.9,125.166667,1
123692,2008,10,1,411,GRP - CPP,1,Kinatihan Dos village,13.874384,121.410722,1
123728,2008,11,1,411,GRP - CPP,1,Burgos village,12.8819,124.0693,0
124787,2008,11,1,411,GRP - CPP,2,Managa village,6.922116,125.240966,1
123041,2008,11,1,411,GRP - CPP,2,Calatagan town,13.832236,120.632195,1
124918,2008,11,1,411,GRP - CPP,3,Monkayo municipality,7.866667,126.1,3
123756,2008,11,1,411,GRP - CPP,2,Laak town,7.818363,125.789344,2
123828,2008,11,1,411,GRP - CPP,2,San Marcos village,13.721944,124.212777,2
123830,2008,11,1,411,GRP - CPP,2,Mt Diwata village,7.855277,126.149722,0
122879,2008,11,1,411,GRP - CPP,2,Awao village,7.9543,126.0005,0
123886,2008,12,1,411,GRP - CPP,4,Surigao del Sur province,8.66667,126,5
125505,2008,12,1,411,GRP - CPP,2,Tubay municipality,9.166667,125.516667,1
123647,2009,1,1,411,GRP - CPP,6,Philippines,13,122,205
123023,2009,1,1,411,GRP - CPP,2,Masalukot village,13.948055,121.429444,1
124952,2009,1,1,411,GRP - CPP,1,Rodriguez town,14.7314,121.1417,1
122950,2009,2,1,411,GRP - CPP,2,Bansalan municipality,6.81667,125.21667,3
125301,2009,2,1,411,GRP - CPP,2,Tabaco town,13.3586,123.7336,2
125465,2009,2,1,411,GRP - CPP,2,Tulunan town,6.834444,124.876944,1
125561,2009,2,1,411,GRP - CPP,3,Tulunan municipality,6.816667,124.966667,7
124434,2009,2,1,411,GRP - CPP,2,Maria Aurora town,15.797333,121.469667,3
123535,2009,2,1,411,GRP - CPP,2,Irosin town,12.7026,124.0362,0
122946,2009,2,1,411,GRP - CPP,4,Bukidnon province,8,125,4
122947,2009,2,1,411,GRP - CPP,2,Lipa village,7.646944,125.159444,10
123663,2009,2,1,411,GRP - CPP,6,Philippines,13,122,1
123705,2009,2,1,411,GRP - CPP,2,Santa Cruz village,7.649444,125.137222,6
123880,2009,2,1,411,GRP - CPP,1,Dagohoy village,7.741388,125.513055,2
123773,2009,2,1,411,GRP - CPP,2,Palestina village,15.772222,121.0175,1
122889,2009,3,1,411,GRP - CPP,3,Baganga municipality,7.6,126.4,1
123040,2009,3,1,411,GRP - CPP,2,Calbayog City town,12.0668,124.5962,2
123393,2009,3,1,411,GRP - CPP,2,Gingoog town,8.827778,125.099722,1
124153,2009,3,1,411,GRP - CPP,2,Malaybalay City town,8.160278,125.123056,17
124939,2009,4,1,411,GRP - CPP,1,Ragay town,13.816667,122.783333,3
123547,2009,4,1,411,GRP - CPP,2,Masaling village,9.955555,122.523611,1
123158,2009,4,1,411,GRP - CPP,4,Eastern Samar province,11.666667,125.5,1
123839,2009,4,1,411,GRP - CPP,2,Manlot-od village,11.894166,123.956666,1
125227,2009,4,1,411,GRP - CPP,3,San Luis municipality,8.474722,125.508889,3
124559,2009,4,1,411,GRP - CPP,1,Orion town,14.620556,120.581667,2
123371,2009,4,1,411,GRP - CPP,2,Magsaysay village,12.524722,125.1075,3
123721,2009,5,1,411,GRP - CPP,2,Kapalong town,7.590278,125.706944,1
123183,2009,5,1,411,GRP - CPP,1,Goma village,6.791944,125.320833,2
123010,2009,5,1,411,GRP - CPP,4,Camarines Sur province,13.666667,123.333333,5
123453,2009,5,1,411,GRP - CPP,5,Masbate island,12.2,123.7,1
123722,2009,5,1,411,GRP - CPP,2,Rosario town,8.386944,126.003333,10
123507,2009,5,1,411,GRP - CPP,1,Pasian village,7.928056,126.067222,1
123437,2009,5,1,411,GRP - CPP,2,Guihulngan town,10.1214,123.2742,3
124353,2009,5,1,411,GRP - CPP,1,Mamburao City town,13.216667,120.6,1
123048,2009,5,1,411,GRP - CPP,1,Polangi village,12.398611,124.662777,3
123104,2009,6,1,411,GRP - CPP,1,Catigan village,7.000555,125.471111,1
125237,2009,6,1,411,GRP - CPP,3,Pinukpuk municipality,17.615,121.408,2
122893,2009,6,1,411,GRP - CPP,2,Batawan village,7.465555,126.335277,1
123889,2009,6,1,411,GRP - CPP,1,Dagohoy village,7.741388,125.513055,1
122926,2009,7,1,411,GRP - CPP,3,Banaybanay municipality,7.141884,126.141704,1
123508,2009,7,1,411,GRP - CPP,2,Banlag village,7.841944,126.029722,3
123297,2009,7,1,411,GRP - CPP,2,Davao City town,7.073056,125.612778,2
123823,2009,8,1,411,GRP - CPP,2,Lianga town,8.633333,126.095,1
123326,2009,8,1,411,GRP - CPP,2,Lope De Vega municipality,12.3,124.616667,2
123877,2009,9,1,411,GRP - CPP,2,Loreto town,8.187,125.853,4
123676,2009,9,1,411,GRP - CPP,2,Pilar municipality,12.966667,123.683333,8
124699,2009,9,1,411,GRP - CPP,2,Manito municipality,13.125,123.86667,1
123031,2009,11,1,411,GRP - CPP,2,Bulan municipality,12.666667,123.933333,5
122933,2009,11,1,411,GRP - CPP,2,Bahai village,7.325277,126.25344,2
